,"New & Change in May 1, 2026",,,,,,
,New Products,,,,,,
,,,,,,,
,Category,Item #,Item Type,Notes,Description, MSRP  ,EAN Code
,Recording - Hybrid,HRX-1635-12TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $2,807.00 to $3,227.00","5-in-1 16CH Pentabrid DVR- 12TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $3,227.00 ",849688019542 
,Recording - Hybrid,HRX-1635-16TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $3,287.00 to $3,847.00","5-in-1 16CH Pentabrid DVR- 16TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $3,847.00 ",849688019559 
,Recording - Hybrid,HRX-1635-20TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $3,767.00 to $4,467.00","5-in-1 16CH Pentabrid DVR- 20TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $4,467.00 ",849688019566 
,Recording - Hybrid,HRX-1635-24TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $4,247.00 to $5,087.00","5-in-1 16CH Pentabrid DVR- 24TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $5,087.00 ",849688019573 
,Recording - Hybrid,HRX-1635-30TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $4,967.00 to $6,017.00","5-in-1 16CH Pentabrid DVR- 30TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $6,017.00 ",849688019580 
,Recording - Hybrid,HRX-1635-36TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $5,687.00 to $6,947.00","5-in-1 16CH Pentabrid DVR- 36TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $6,947.00 ",849688019603 
,Recording - Hybrid,HRX-1635-48TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $7,127.00 to $8,807.00","5-in-1 16CH Pentabrid DVR- 48TB Raw Storage, AHD, HDTVI, HDCVI (up to 8MP), Total 18CH(Analog Maximum 16CH and 2 Network Maximum 18CH), Analog Camera up 8MP(15/12fps), 5MP(20/12fps), 4MP(30/25fps), 2MP(30/25fps),1MP(30/25fps), 960H(or 720H)(30/25fps) * per CH and Network camera 2MP (480fps). Codec H.265/H.264/MJPEG, Recording Bandwidth Max. 128Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 16 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 8 SATA HDDs (6TB/HDD). NDAA & FCC Compliant Model."," $8,807.00 ",849688019597 
,Recording - Hybrid,HRX-835A-4TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,547.00 to $1,687.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 4TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), Max. Analog 8CH + NW 10CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 80Mbps, Playback Bandwidth 32Mbps. 8CH audio input/ 1CH audio output, 8 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 4 SATA HDDs (6TB/HDD)"," $1,687.00 ",849688019665 
,Recording - Hybrid,HRX-835A-6TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,787.00 to $1,997.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 6TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), Max. Analog 8CH + NW 10CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 80Mbps, Playback Bandwidth 32Mbps. 8CH audio input/ 1CH audio output, 8 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 4 SATA HDDs (6TB/HDD)"," $1,997.00 ",849688019610 
,Recording - Hybrid,HRX-835A-8TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $2,027.00 to $2,307.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 8TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), Max. Analog 8CH + NW 10CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 80Mbps, Playback Bandwidth 32Mbps. 8CH audio input/ 1CH audio output, 8 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 4 SATA HDDs (6TB/HDD)"," $2,307.00 ",849688019627 
,Recording - Hybrid,HRX-835A-12TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $2,507.00 to $2,927.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 12TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), Max. Analog 8CH + NW 10CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 80Mbps, Playback Bandwidth 32Mbps. 8CH audio input/ 1CH audio output, 8 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 4 SATA HDDs (6TB/HDD)"," $2,927.00 ",849688019634 
,Recording - Hybrid,HRX-835A-16TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $2,987.00 to $3,547.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 16TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), Max. Analog 8CH + NW 10CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 80Mbps, Playback Bandwidth 32Mbps. 8CH audio input/ 1CH audio output, 8 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 4 SATA HDDs (6TB/HDD)"," $3,547.00 ",849688019641 
,Recording - Hybrid,HRX-835A-24TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $3,947.00 to $4,787.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 24TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), Max. Analog 8CH + NW 10CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 80Mbps, Playback Bandwidth 32Mbps. 8CH audio input/ 1CH audio output, 8 alarm input and 4 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code, Up to 4 SATA HDDs (6TB/HDD)"," $4,787.00 ",849688019658 
,Recording - Hybrid,HRX-435-2TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $640.00 to $710.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 2TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)", $710.00 ,849688018545 
,Recording - Hybrid,HRX-435-4TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $880.00 to $1,020.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 4TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)"," $1,020.00 ",849688018552 
,Recording - Hybrid,HRX-435-6TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,120.00 to $1,330.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 6TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)"," $1,330.00 ",849688018569 
,Recording - Hybrid,HRX-435-8TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,360.00 to $1,640.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 8TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)"," $1,640.00 ",849688018576 
,Recording - Hybrid,HRX-435-12TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,840.00 to $2,260.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 12TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)"," $2,260.00 ",849688018583 
,Recording - Hybrid,HRX-434-2TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $574.00 to $644.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 2TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)", $644.00 ,849688018590 
,Recording - Hybrid,HRX-434-4TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $814.00 to $954.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 4TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)", $954.00 ,849688018606 
,Recording - Hybrid,HRX-434-6TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,054.00 to $1,264.00","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 6TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps, Playback Bandwidth 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)"," $1,264.00 ",849688018613 
,Recording - Hybrid,ARD-1610-4TB,"16CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $1,063.00 to $1,203.00","A-Series 16CH DVR, 4TB HDD, AHD / TVI / CVI up to 5MP (Half), CVBS (NTSC/Pal), Max. Analog 16CH + NW 2CH(2MP), 12/12fps@5MP(Half), 15/12fps@4MP(Half), 15/12fps@2MP recording, H.265/H.264/MJPEG, Recording Bandwidth Max. 100Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 1 relay output, coaxial control, HDMI/VGA video output, 1 x spot monitor output, QR code, up to two 6TB SATA HDDs (Max. 12TB)."," $1,203.00 ",8801089219015 
,Recording - Hybrid,ARD-810-2TB,"8CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $592.00 to $662.00","A-Series 8CH DVR, 2TB HDD, AHD / TVI / CVI up to 5MP Half, CVBS (NTSC/Pal), Max. Analog 8CH + NW 2CH(2MP), 12/12fps@5MP(Half), 15/12fps@4MP(Half), 15/12fps@2MP recording, H.265/H.264/MJPEG, Recording Bandwidth Max. 40Mbps. 1CH audio input/ 1CH audio output, 4 alarm input and 1 relay output, coaxial control, HDMI/VGA video output, 1 x spot monitor output, QR code, up to one 6TB SATA HDD (Max. 6TB).", $662.00 ,8801089218995 
,Recording - Hybrid,ARD-410-2TB,"4CH AHD, TVI, CVI, CVBS, IP Recorder"," 
Price increase from $460.00 to $530.00","A-Series 4CH DVR, 2TB HDD, AHD / TVI / CVI up to 5MP Half, CVBS (NTSC/Pal), Max. Analog 4CH + NW 2CH(2MP), 12/12fps@5MP(Half), 15/12fps@4MP(Half), 15/12fps@2MP, recording, H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps. 1CH audio input/ 1CH audio output, 4 alarm input and 1 relay output, coaxial control, HDMI/VGA video output, 1 x spot monitor output, QR code, up to one 6TB SATA HDD (Max. 6TB).", $530.00 ,8801089218971 
,WAVE - Client ,WWT-P-7205MW,WAVE Client (Windows IoT OS),"2 Weeks Lead Time
Price increase from $3,910.00 to $4,110.00","Micro form factor Wisenet WAVE Client Workstation for 2 monitor output, Wisenet WAVE pre-installed, Intel Core Ultra 7, 16GB RAM, 512GB SSD OS Drive, Windows 11 IoT Enterprise LTSC 2024, 2.5 GbE NIC, (2) HDMI, (1) DisplayPort outputs, Keyboard and Mouse Included "," $4,110.00 ",849688023983 
,WAVE - Client,WWT-P-7205ML,WAVE Client (Linux OS),"2 Weeks Lead Time
Price increase from $3,910.00 to $4,110.00","Micro form factor Wisenet WAVE Client Workstation for 2 monitor output, Wisenet WAVE pre-installed, Intel Core Ultra 7, 16GB RAM, 512GB SSD OS Drive, Ubuntu 22.04 LTS, 2.5 GbE NIC, (2) HDMI, (1) DisplayPort outputs, Keyboard and Mouse Included "," $4,110.00 ",849688023990 
,WAVE - Client,WWT-P-3204W1,WAVE Client (Windows IoT OS),"2 Weeks Lead Time
Price increase from $3,650.00 to $3,840.00","Small form factor Wisenet WAVE  Client Workstation for 2 monitor output, Wisenet WAVE pre-installed, (14th Gen) Intel Core i3, 8GB RAM, 256 SSD OS Drive, Windows 11 IoT Enterprise LTSC 2024, (2) Display Port, (1) HDMI, Nvidia A400 GPU w/ (4) mDP output, (1) 1GbE NIC, (1) 2.5GbE NIC, (2) mDP to HDMI adapters included, Keyboard and mouse included"," $3,840.00 ",849688024003 
,WAVE - Client,WWT-P-5405W,WAVE Client (Windows IoT OS),"2 Weeks Lead Time
Price increase from $4,380.00 to $5,480.00","Small form factor Wisenet WAVE  Client Workstation for 4 monitor output, Wisenet WAVE pre-installed, Intel Core Ultra 5, 16GB RAM, 512 SSD OS Drive, Windows 11 IoT Enterprise LTSC 2024, (1) 1GbE NIC, (1) 2.5GbE NIC, (1) HDMI, (3) DisplayPort outputs, Nvidia A400 GPU w/ (4) mDP output, (4) mDP to HDMI adapters included, Keyboard and mouse included"," $5,480.00 ",849688024027 
,WAVE - Client,WWT-P-5405L,WAVE Client (Linux OS),"2 Weeks Lead Time
Price increase from $4,380.00 to $5,480.00","Small form factor Wisenet WAVE  Client Workstation for 4 monitor output, Wisenet WAVE pre-installed, Intel Core Ultra 5, 16GB RAM, 512 SSD OS Drive, Ubuntu 22.04 LTS, (1) 1GbE NIC, (1) 2.5GbE NIC GbE NIC, (1) HDMI, (3) DisplayPort outputs, Nvidia A400 GPU w/ (4) mDP output, (4) mDP to HDMI adapters included, Keyboard and mouse included"," $5,480.00 ",849688024034 
